3DD409A0   00000000
BBCCDC88   3C3071BD
BB11F473   3B14ECAC
3A009A66   3B2A87EC
3BF67010   BBC957A0
3A7EEBC8   BC0F44FE
BC11555A   BA62B598
BA94EC45   3C34F81D
3B476D48   BC147132
3A69818C   3B2E2495
BBE8FC5D   BA9844BF
3B021772   BC29C408
BB6761EE   3BFA389E
BC07111E   BA088E94
39653DC0   BBB07ED3
BBE4D280   BBBAD5BE
3B42D69B   BAEC89B7
3C03FF59   BB2984E4
BBBB9C2A   39FB7C7C
3C432C46   BB54D3B6
3B921DFA   3BCDB47A
BB9031B0   BBAC76EA
B9A5826C   3B9C6019
BB02FC72   BB711F56
3BDDB0D8   3B884A5C
BC21CD9C   3C36201A
3B3AD350   BC23A895
3BDEB467   BBBDEE15
3B252DBF   BBAC38DC
BB4A297A   BB9A21E6
BB89E3DE   BB3CC854
BA2C8B10   3B884C94
BBA99A9D   3A787814
BBCDD762   BB19AC3C
BAF6FBE0   BBC6C73E
3A04FE14   BB3D9B95
3B1CD07E   3C81260B
3A993848   BB8428BE
BBFD902C   3BC3A464
3AED65F2   3AC325FA
3A8837D0   3B5AFDAD
BB64DB7A   BB5E0FA8
3B101C25   BB15D1AE
3B4A9511   3B538602
BB20F6C8   3BDE2540
BA81A962   BB806874
BB416D1C   B96F01F8
BAAF7C01   3A7464BC
BC1DA7AE   BBDD4A06
3B4133D5   BBAD0AC3
3AAA5893   3AC54A5A
3B9DBF11   BB1EA776
BC0F2A4C   BC3C60D2
BB3DFA92   BB6BB02F
BAF7A5FA   B867A740
384AE380   BB81B933
BB4F94B2   3AE285BE
3C265028   BBD447BC
BB830836   3BC5672E
3C0E3566   3C07EE15
3B26615C   BBF1586E
BB15612D   3B0A6582
3C463290   3B828D22
BBCC6021   BBEF38B4
3AF96438   3B06CB69
BBCF0295   BB79F078
BB1D22C3   BB83CAEC
3BCF654E   3C5797F6
BBCD9C76   BC268D94
BB7E9ABC   BA0169D4
39A6EF7C   38059CE0
3BC5401D   3A7E2604
3BF850B8   3A219D48
3B6E65A4   BBBD60FE
3ACD0EDB   3C3494AD
BBADB5C4   BBE90586
3BC3D024   BC003A3E
3B3C3FAB   BC1C30AA
BB8DE736   3A4B3F87
3B797B14   BADB83B7
3A9A2474   3A19E0A8
BB434748   3C188F40
BBF4C2A0   BB905452
3A8CD53E   3BB31773
3B3E1787   3B7E8EA8
BA47466D   3AF71914
BB754F9C   BA1E48F0
3B125D42   3BFB61F4
3B0313A9   BB1C40BC
3A4C31A4   BB5E6D20
BB3FE78A   BC00EB8D
B985BA00   BC024103
BAF0ECE4   BB5AC03A
3BB5A5D6   BBC09F15
3B16A85A   BAF0FD31
BA3B27F8   3B57A244
BC393C4A   BBC795A6
3C4B04FC   3A0782C8
3A00554C   3BB156EE
BB0599AC   3BA538F5
B990E6D0   3C8443E7
393B1780   BBADE71F
3BA0E2FA   3AB4FFA4
BB1831D0   3B701669
3B98CC07   3B84BB12
BC4C01E4   BB926633
3B7C6A9C   BB1466E5
3B14E154   BAE510A5
3A63FC62   BB5F383D
3ADA79B0   BB39467A
3AC78DF0   387D7540
BAF47CD8   3B0A9BF4
BBFBCF60   BC0BECA5
3B3C53DC   BC20185A
BB355420   BC5B0DFC
BC609F84   BB6C5ADC
BC17997C   B9961180
3C6E5618   3C114BDC
BBB12BDB   BBBEE567
3BB77E8C   3BD96805
3B569EF6   3B7DEE8A
BB8CD6DA   BB816046
BBD27684   B8F9F6C8
BBED7ADE   3B16B1CA
3B544296   3A023138
3B8E384C   BA9FCC1C
39C08FC2   BBBD4416
BB3BE678   3BE99B8C
3A55CA22   BB44F68A
3BFD88E5   BBFDA24E
BC0CA9DA   BBC6BF2A
3C008A78   BB0B2F0C
BA7BB0E2   3B0F7F26
B93F3548   BB537CE0
39EF8450   3AE892B6
BAB544C0   BC18C82A
3C6FAA86   BBB6842A
BB7A21E4   B993A1C4
BC27690C   B890CA20
BB7514D9   3B777295
3B83B53E   3BEFFA2E
3C1BA3E2   3BF75133
BBDFFF58   B9F01F80
3B5B48FC   3AB4B40A
BC4567E8   3A212BB5
3BD8F731   3BEB7FB5
3A738C08   3AAE0C42
3A60DDA8   3B74D425
BAEEF3D8   BB8F8748
BA94D180   3BD239FC
3AF71EE2   BBB96E7A
BC1F69D2   B8C93FE0
BC06E0F0   3BDC6FF7
3B2B2883   BC006B63
BC0B7CB9   BA96674A
BB6E2161   3BC7DBF2
3B6F4E2F   3AC302AC
BB497A90   3BC62B91
3B94D588   BBBEBF86
B97C4A30   BB27DCA6
BC0622C6   3A1B3268
BA811D24   3B251CA3
3C097BCC   3BAA903C
3B487A84   BC134A34
3B4BD482   3AE3F82C
BAC7F6DC   3B578248
3AC0E26C   3B7EA67B
BBB387BA   BA291128
3B8666EC   3C1BD926
BAB7D218   38066740
3C11C1B2   BC0C4E34
BB53EBD8   3BED8B7A
39C0D528   3ABD91BC
3ACCC3FC   BA8B96B5
3B306606   BAAFCF68
3B0F538E   3BCFC8AC
BB3B93AE   BAEDAF22
3BA0B36B   3A0E6DEE
BADF75E9   3B41625C
BB0EE630   BC007BA0
BC14578A   BC9BF258
39CA89D8   3A0E51C2
3B47F15B   BB0C52EA
3BC9BDF2   BB425261
BB9BDC1F   3B0C0D01
3A87B392   3BC47E72
BBA4C6F0   3ABFDC4A
3C6A6E02   3C27E125
3A88F440   BBF3F8CF
BB275C32   3BEA5F9A
B9016F10   3BA8CA94
3B410EBB   3B567835
3B01877E   3B84E520
BB50BE3F   3B8C9F31
BAF26CCC   BC370CCE
BBFC1D36   BB156F48
BBA8927A   BADFBC7F
3B877A78   BC31677C
BAB5730C   3C62CF72
3B9ABFB9   3BF6EA8F
39E53A30   BB9460CA
3BEF4F1C   3B173893
3B6C15BA   3BDF6AC0
3BF35806   3A47966C
B8B51838   3AC0F486
3BB0B914   BB9399C2
3BAD5F16   BBA6D4B0
BB998939   3B4B97E2
B9FCDE00   BB759846
BB426E20   395B3B48
BB0A4B9E   BB4C3EE8
3A4981B0   BBA3F074
3B3B9ED9   BBDB1004
3BD6B9AF   BC010B59
3B6753C8   3B273082
BB8EE24C   BA65F638
3B8A0490   39F8D090
BB195514   BB823937
3BBBBE3A   BB887B9A
BA013A10   3C080791
BB05ACF5   3BE73A75
BBCE61AD   BC3F4844
BAEDAB67   BBA98ADE
BC039C40   3BD460C0
BBBB9BF5   BC12D176
3BA5AA7C   3B687736
3B2767E1   3C246833
3BC124B0   BA02BC8E
BB8D159F   3B5AAF1E
BBC1D46A   3A8664C1
3BD16C27   BB20647A
3B44E0E1   3B929987
BA60D2F2   3A38EC64
3B0A9C3C   3ABE32F4
BB59C6D2   39C853F0
BB113E70   BC42A42C
BB6E30CF   3BD13487
BB9A05F8   BACEBFE4
3A820FEA   3B0C8A3A
BB266E92   3B2E6E0F
B86B5360   3BF9BC28
3B71A9CD   3ABB2E5F
BAFF07B4   3BC6567C
3BE4F3D6   3BA0E36B
BBD55C04   BB356C24
3B4D8420   B882F1C0
BC207E24   3AB61956
BC023D33   3B959F50
BBD8722B   3ACE898B
3BF47687   BB2810AC
3A98B84E   BB71D040
3B6E7579   BA5B5EE0
BBC05E6B   BB680E38
BC4F2F1D   3AD67530
BA763AB8   BC62CB9E
BB8BA8DE   BB73E34C
3B3DC06B   BB3D7D85
3B901C33   393799E0
BBE1980E   3B745E64
BB75957C   BB4CE191
BB460282   BB5B3DC4
3BB66872   3BA96F04
3B0C8525   3B82AEDC
BC169586   BAB02509
3B469E90   BC7266BD
B80F75C0   3B3F81E6
BAF6DF07   3C1FC27F
BBD00852   BC7E15E2
39A0E2B0   BB3C3954
BBBD2FF3   3B58A5CD
3B6164E1   3AF0D46E
3A960011   BB25083E
BB22E934   3A9E97D8
3BEF04C7   3B8B613D
B9E10FE0   3BA4A1B0
BA931F6F   3B9D9BDA
3B567B18   3A1DF2B4
3A67AB1C   3B0629A2
B95C20D8   BC4C854C
3B552E0E   BA4768C0
3B0A2A82   BB5FC1E0
BBF9AF95   3B81CF11
BB89FE08   39DAD6A4
3B4BA507   3B200AA9
BBD28480   BBC456C4
3BF62C8E   BBD18FA0
BBD854AD   3A808DAC
BC1EA666   BBC22D10
3B88BE39   BC00A628
3AE3A766   BB2EE334
3B7090DA   B9AFAAF0
BC062D16   3BC521C2
3C13BFF8   BBA39E48
BB845300   BB79FE39
BBDE0EA6   BC007305
B94BEAD0   3BFF2FCE
3BBFC563   3B2D5610
3A4A2EBC   3BCE96B9
3B0EE5C4   BA5B46FA
BA7E16D0   BAA247B0
3BEE7058   BB9A8EFA
BB1E7E0B   3B8127BC
BBBB2B63   BB3BBA8B
3B5A90BC   BB7485D0
3B876A49   BAE20430
3AE046DE   3BA8F35A
3A55E1F4   3B9658AA
3C0026AC   B98CC318
3BFEB365   3B8C6944
3B895610   BC089B18
3BDAC2F4   3B9758BC
BB466FBC   3BE4E6C0
BC0A757A   3BC7503F
3B03222B   3B099F64
BA0BAC1C   3BC58675
B9ACF888   BA66D9F8
3BF22BEC   B9CB9CF0
3AE28D41   BB55FE66
3C211F14   3C54744A
B9F28340   3B46DA89
395A1FE2   BB0FFFAC
3BA87040   BB163DEA
BBF6D482   BBA968BF
3C24D2CA   3AF5D188
BB92B01E   BAAA7236
3A9F7B75   BC2C1B7A
3B03CD0E   3C258B9C
BB1670F4   BC211B2D
3B2068C8   3B5EC9FC
3C46FF77   39344E60
3BFBED16   3B8AC857
BBE0D78A   BB92983E
BB465BC1   BAA60B91
BB681C46   3B9BCA36
3B3E1CBA   B94C29EC
3A683A70   BC0DDE3F
BBEA844A   3B519750
3BAF17C3   39E50B20
3B2A288F   BAA509D6
BB6A1A62   3BDBF643
BBAB3E03   BB1E274F
BC51EA2A   3B1890DA
BA722921   3B3EB969
BA8E4B74   BBC4B77E
BAD9050C   BB3EB47E
3B71330B   3B33DA5E
3B386498   3A8F01B6
BC0CF75E   BC167639
BBB7D16D   BB98EB9C
3B15433A   BB94CFB1
3BA2D9D4   3AF6312C
3BA50BC6   BB759C82
3B44ADEA   BB66E62B
BC45D06E   BA0D4663
3B37FA34   B9BF6E58
BB6DDABC   BB8C6CDF
3A0B444B   3AC5BA0B
B9D96EA0   BBF71C88
BB9B1327   3A8F59DC
BADFAA5B   3B0CC644
BB721B0F   3B9A38B7
3A52EFE8   3A4BBED8
3A7E11FE   3B63C190
3A9E6425   BBA2BC95
3BC8FBCE   BB6A3633
3A24B75C   BB65F26A
3C0679BA   3B39550A
BB482F6E   BBDB5A58
BA68850C   BBAC1302
3BE99625   BC0FB2E8
3B9311C0   B9AF2E8E
3B171A40   3B0BD813
BB80BFF4   B935E4C0
3BA189CC   3BE7698A
BC1825CB   BBC91B28
3BF9003E   3A18EC70
38A05D90   BA004C10
BAFE694E   3B504E8A
BB635835   B9F56A90
3BEF25C7   3AD0C20C
BAEE94DC   BBEBCA00
3B08D1F4   BB7898F2
B8CE5C60   BA8168CF
3B9BB2C5   BA8E8B88
3BA515E4   3C5D56F7
BBB207B0   BAD82011
B8CBE660   BBFB2A9E
3AE16390   BB64070A
BB7E8367   BB2037CE
BA0CE994   BB97F8AE
3B4DAD0A   BC24A220
B9852500   3A78BD12
3BB0F4A0   3B5563AC
3B9AFF16   3A851B86
3B6B2894   BBE82EA0
3B8D5120   3B59210C
BA00096C   3C002D9E
B860B960   3C1C7150
BB20CF3C   3B899F3E
BBC7DE60   3B2DEAA4
3B842DE0   3BA63B36
B9A955E4   3B92D3EF
BC056808   BBBBFE3E
3C2570A0   BBE5A82F
3A665910   BC0D82AA
BBC650F5   3C20C974
BC061B8C   3AA8AC8C
3C076F2C   BADCF24D
3B0BB9BA   BB2ADD44
3C046A44   BBC2BD4A
3B108B91   BB7A8652
BBC847F2   3BDDFD63
3B8E3754   3B102466
BB9060C8   3C18A63B
B9D13528   3A8038BA
3BC00738   3A68BB08
3AAF5C54   3B911D8C
3B903981   3B1CC1AB
BB09E089   3AA08388
3BC4E457   3B2AAD97
3B8C3DF5   BC139EB8
BB811980   BC0E2083
BA8D3060   3BDBC42D
BB2F98C5   BAF51C0C
3BDDF43A   3B76E36A
BB1D2F94   BB0A833A
3A170230   3A412563
BC303FC0   BAF9F948
BBD43F0A   BBA32DBD
3B32A749   3B847E3C
3AD7F49D   BBB9536A
3A337CB0   3B4CFCA2
BC44F43A   3BD20BC9
3A533634   3B830DED
BBF97912   BAC75B34
BA95416B   BBE95F38
BB9F474C   3A06126C
BBAD2D3A   BBCB6F5C
3B345F7E   BACA4440
3A90A838   3B9AAC04
3B50A85E   3BAED00C
BAE618CC   3BABF1B6
3B8DA9A6   B9221C20
3C161268   3B3DB9A2
BC59D530   3B0AB83C
BADE33C8   BA295780
3BE43765   BAC23D38
BBFE2EB7   3B2CC57B
BA97629C   B92397A0
BBDFBA55   BB356467
BA9930D2   3BBD8E75
BB5EA251   3ACAD122
BBE2CE02   BC624556
3B3226C9   BB22CF76
BB479EC4   BAC9EBC2
3B3A2205   3C26F286
3B01AB55   BADFC560
3A2B08D8   3A55FDE0
3BDFC296   BB95B7AE
3B97DA3D   BAA9CA7A
BB737D94   BA81437A
BBBE442F   B9AD39A0
39FACB98   BB9D28D9
39D90468   BB6C810A
3BC80E92   3B6ACB0B
B99D4ADC   BBD4D9E4
3AA4B466   BBBB5834
BA508EF4   3BC7A8E7
BBFB1C86   BB3072B2
3BB73867   BB425D24
3B5F1A14   BB1BE242
BC328087   3B1A722B
39AFE890   BBD4E7AC
3BD25E40   BB1F1B98
BC329C9B   3A8AE284
3B99CDB5   BA017118
BAD024E3   BB8ADE44
BB04A134   3C31CB2D
BBB1DBC0   3AC67E27
BBAAFD3E   3C04C73A
3B49E44C   3BD9847E
BAF75EF3   3B91A9B5
39EC0280   BB2EF1B3
3BF57B44   3C0A366F
3B0AD655   BA9B8DB3
BB691955   3A5E7CE0
3A8A32B2   3ABDA8CA
BC4BE10F   BB0C4D02
3C2178B0   BB8B2AC6
3B0C1056   BA8BBA1C
3C22B1EE   3A6658B8
3B6DB80D   BBA1ADF3
BC2A90AA   3BEDE940
BB3F6599   3BB64905
BB2753E4   3BB21C16
3BB4D475   3B10B38E
3B08AEB8   3C0969E8
3BC251EB   3BE10E10
BB93A9CC   3A4C7BEC
3B13FDCC   BBB51E54
BB6CF802   3ABADBA0
3AFA08F2   3AE0A190
3B104FAA   BBAE8C29
3B86F60E   3BD4124D
3A2DA7F1   BC0AE01A
3BAD299E   BBF350FE
B9F5FE98   3B63AC2E
BBB67EB0   B9A47BB8
B988AFF8   BAB5DEEC
BA9FA94E   BAF348E6
3B845D6D   3B0CE2F5
BBD45F3F   BAB1BD9E
3AB34D82   BA48EAC0
BA5C6BB8   3BE9107E
BB794C44   3AA2725B
39C5D1A2   BB31616A
3B971884   BA169946
BBE1CEE4   BB200A46
3AE2EA16   3BE69850
3B3347FF   3BC0E1CC
3BAC103A   3C212F68
39FF3AF0   BB804B3A
3C35A939   3B982A3E
BBE21B25   BC1081B2
39900A20   3C36198A
3A4CBA88   BB0E8700
3B630F87   BAC972CC
BB24781A   BBF586F2
BCA4B702   3AEE870E
BB8E7832   3B0404A6
3B705D40   BBB7E44E
3B038114   BBDC9E6A
BAF5E040   3ABEEB82
BAC9E328   BAC9345B
3A055AFC   3AD6AC34
3B47C58F   3A8090EC
BC0B754C   3B5FD532
BBC01C1D   BB63992E
3AB685B8   3B873FA2
BBCBB660   BB92293D
BB9ACCE0   BBD6EC0E
BB32E550   3BE32E94
BB023D16   3BF5D6DF
3C0BECD0   3B22CDAD
3A24B0BC   3C07CFFD
3B1EE783   BBB6FF5B
BA29F404   3A86361C
BBA452A8   3B9AE445
B99DC3BC   BBAFB62E
BC20A3C4   3A473350
BB7131A8   BC3F0192
3AC4B2E8   BBE75F12
BC101E53   BB49A403
BA7134B8   BB9AD949
3B90F43A   3B49756D
BBCD030F   BBBBB99E
3AFEEA43   BB9AB016
BC562BA9   3BF767D6
BB999030   3A102F88
BB92E686   BBEC322F
3B1BDEBA   BC174639
3A6E494A   BAEB2F74
BA4238E4   BB80598A
BC71EE3A   BC0AFFC1
3BEE85BE   BBF05BDB
BB29D4F0   BB2DB4CB
BC14B204   3C227C6F
BAEC55D3   3B6FBFBE
BA8BA91E   BC0E983C
3A6C17F8   3B56E09A
BB809FD1   3BEACFFE
3BA2D689   3A05FC12
BA0A2210   BC02A2CE
BC02B226   BAF65656
3B235B8C   3BA26013
3BCFADD6   BB97BA7A
BB7F9BD1   3B9B306B
38225980   39421C80
3B462D50   B9F463D8
3AED69FE   BA468648
BBB288E0   3AFDD690
3B2E8703   BBDC67E0
39BAA8AA   BB9E0E87
BB8A48DD   3B0F91A4
BC04CDC4   3C3C3753
3A710BF4   BB3E0554
3ADC9C22   BB6E55C2
BBF9347C   39E970C0
BABFD242   BB70B3C4
BAC3F3F9   BBF5366C
BAAF2B58   BBFF3F9C
BB400117   3BA62C28
3B794D28   BBC3ECB7
BAA29754   3AFB1F04
3C23D448   BBB58126
3BEDC33A   BBD61B9E
3BADAE50   3BFB7C02
3A65904C   3C5371F4
3B31228D   BA770A88
BAB3296A   3BCEB5A3
3AA5713A   BBF05961
3A142700   BC2C2AC0
3BA537F6   3BD6FA69
3B91A7EC   3B48E4C6
BBCF5C5D   BB03ECDF
BB370D99   BAB17684
3BD6947B   388E86C0
BB07BC34   BB5BB3A9
BAC10FC1   BBA55EB8
3C0599B8   39C799AC
BBED90E0   BB17726B
BA82E594   3BE7E2B9
BA9240C8   BBF1DEE9
BA6FE6D8   BB3F799E
3A72C079   39B7D8F8
BC4DE494   BA2F9314
3BF51874   3C0B5489
3B6C32BE   3AE26C01
3A822904   BC0A7296
BC1F02E5   3B40D64C
BB282544   3B4C7EC7
3C09C558   BAE8B591
3B35D7DE   BC4E1529
BB050608   BB657986
3AE67BF0   BAA14F49
BA81C41C   B9ECCDD4
3A96AB60   BACAC265
BAEBFB58   BB5F2687
BAFE5EC0   3B45C1F4
BA98F13A   BC0FA902
BB02527B   BBA3ED6E
BC11DB08   3BA15885
3B20B382   BBBFC97A
3C360650   BB0693C2
39D4E458   B9E85A00
BB9DB0EA   3B54E6CF
3BA07CE5   3BDFBD22
BB7471EB   3B33464E
3BAF4822   BAE7968E
3ABBA158   3C006FF0
3BC87E47   BC0A02B8
3B6B12D0   3B3F0CF0
BA1359AC   39ACE9E0
3C289990   3BD1028F
3BE9FCBF   BAB66D48
3B034EA6   BB86CBE9
B98E0C14   BA288044
BC39E492   BB237DC4
BBCE1D3F   BB0CBA56
3B96F6B5   BB87D892
3C18E192   3B00C3D4
3BEE821B   3A509598
3B9DD4FA   3B8AB14C
3B3EABAE   3AFD4D64
BC05FF14   3BBF5BDD
3B7D39A5   BBB6485A
3C3E23A5   3B61B492
BBFB2493   3A069F9E
3C21B4C5   BC039CC2
3A821B40   3A82DCBC
3BC41D12   BAC440EE
BB68E602   3ADC745E
BC04F8B8   3BEE8F48
BC238BD6   BB96655A
BB2B4898   BB0956E2
3BA31E2E   BBB4D058
3B2FAA2A   BBA0625C
3B8D1373   3BDA3C04
BB96E880   BADD48DC
BB696D54   BB4BC2E9
BBC4D137   3AD9AB92
3A861464   3AF1B0E3
B9D07580   3AC9A479
3BEC21C8   BBDB787A
B880B170   B9B90708
BB356D52   3BE7E7FE
BBBE9799   BB2089D5
BBBBEF02   3B07FBF1
3BAE67B6   BA84D17E
BC055E3D   BBE13350
BC1164B3   BB1C8D6E
BBF211D4   3B8611FA
BB1B6B62   B8CBEF20
BB4E90AF   BAC71DA0
3B91E248   3A25B4CA
B9DD6948   3B96B2B9
BB88F58B   BB934DCA
3C32C59E   3B03DEE8
3B367CD1   B7D51580
BB49D30E   3B2C5370
BBB5A265   B92B4CE0
3AA506C0   BBAC296C
B9AEAE60   3B78E223
BC12BA13   3B5FC1AA
3BBBC86F   3B298568
3B896A27   3B737C19
3BF53FD8   3B3DB297
B981B9AC   BBE429B3
BB4B0A51   BB7F68A0
B997989E   3BBB3AF1
3B3C3F60   3B330758
BB82E956   BAF78B88
3BA98FF5   BA93D6E6
3A177858   BB831D4F
3B3B9130   BBA79ED8
BB5F2C83   3BC9ABAA
3A18049C   3B88E382
3BAFD47C   BAB18EE8
B9B65F02   3A12E7E4
3BAB2B38   3B24F488
3B77F80D   BB88AA4E
BB93B80A   3C0F68DA
BB8F9AD3   3B17B96D
3B972102   BA10D468
BB5FBEE0   3A839DC2
3BDCE2D0   3B2FCB42
3B7B85BE   3B5F8FE8
3C09931F   3AAD07CC
BADB4B30   3B481AE9
BBE6A012   3BF361DC
3B88D82F   BBA81409
3B8D1478   3C3570C4
BAF9E1A2   3AD9E8C7
3AE7FD58   3B7B48DC
3BDA1661   BC2BF9E7
B9330790   BA65A73A
BBFFDBF6   3AFBC396
BC060B65   BA5F3960
3B66A3B8   BBFD3455
3AB48C48   BBACFCE4
BB43641C   3BCC91E4
BAD4B500   BB81EF96
BADA61E0   BB384950
BB8AFAD8   3B927418
BB14B53A   BC215E50
3A739B20   BAA57080
BB8666A4   3B3B387E
3BC9718B   BB4CE291
3B4FBF3B   BABB43F2
3BBA8FA8   39DB55B0
BBB9C820   BBA9D9B6
BBB66760   BB86D80F
3B9662F5   3A827F7F
3ABF2769   3B82FE0C
3B192DCE   3BBE3128
BBC03718   3A4DF900
3AA7AB8D   BB28B525
BB9939D6   BC4DA4DC
3C2353C1   BAA272A6
BB4644DF   BBC0E186
BBB44570   BB88F3B8
3AE952EC   3A1D7E20
3989E604   BC47A026
3BF6B5EA   3BB2616A
3B5113DE   3B19B3BA
BB934F8E   BB941462
BC26DDDE   3BC7F79F
3BE1F992   BC1EA55D
3B1A6A55   BB792B2B
BA8CDD0C   BB09B009
3BA9204D   3BAF255F
BC04E671   BBE4360C
BBAED470   3B048CAF
3B40055D   BB5941AE
BA420994   BB765FA6
B915DF00   BB7A3B16
BB323DCA   BAF8CEFA
BBFB9996   BB97BAF2
BC136CA8   3B129365
3BDFBE84   BC458230
3AD43411   BBCE2BA6
BBEBF37D   BC3CC292
3AC88EB8   3C896A4E
BC35BC57   3B6A1A21
3BA7F564   BAF2F624
3B9DBFBD   BB993B89
BB91A572   BAE0110C
3C6D0082   BB10B7F8
3B839EA0   BBC2A8DF
BBA82CCC   BB426E8C
3B982332   BB04D545
BB5D3461   3B90B11B
3A271F24   BB124F13
BB4F2D75   BBBC96E7
3BA7AF9B   B99DEA70
BAF60FBA   3B57913E
BBF6580C   3A91178C
3BAC2AB6   BBDE5AB2
3A74F8FC   BB7EECF8
BC11EA84   B991C218
BB700F78   BAD7E3D4
BBE3B30C   BA9DEDD0
BAE084C9   BC00717F
3BEE2FBB   3C21D40A
BB96B135   3C3A991B
3BA8497D   BB468FA2
3A9F827E   B87772C0
3B367E6C   3B22C5BC
3ABCD950   BB9A9647
BB40F70E   3A584914
BB23595B   3B6D5348
3B715835   BA625A24
3BECA962   3C19B8E3
BB058435   BBDAFF04
BB8181AA   3A4D5354
3B9F63B0   3C092FDE
3B6662CC   BB57852C
BC30E5B8   BB99354E
B98E3AA8   B8675E00
3A0AEE58   BB1A7E5A
3C0324AE   3AE724C6
BB74DF54   3B6000ED
38A74BC0   3C1F9F3E
BB1E97B2   3B77ABB0
3BBF2BC0   3C1352FA
BAE313E4   3B9DA993
BB4025EE   3AF64BE8
BB8D0890   BB6B8DB5
3AD95470   BAC3320A
BBA25E98   3A6B6965
3C20D0E8   BB1998A7
3B95B9AE   BB304FF3
3BDDB671   3B7B2EE3
BB927614   3B82EE9E
3A5702CE   3AD0A724
3B88AE26   BBD99C82
3B8C11D0   BB41E5EA
B9EFDF80   3A11BCE0
3B357D0F   BAD591D4
3A015D18   3BF7E709
BAE1B1D2   39CE4504
3AA09BC0   3ADE49DC
BB256F27   BAEE5788
3C25863A   3BC855D9
BA62B162   BB0595DC
3C00D3C4   3B67313A
BBAF05AC   3A0B8280
3B818B03   BC072193
BB7F7380   BA489C6C
3B4E57BE   3BFF57CE
BA6392AC   BC48F774
3A155AFC   B898E620
3B41BC6B   3A6D7980
3C323D38   3ACD0718
3C32C820   BBCA53ED
3B441446   BC32BF1C
BB0B60AE   3C571708
BBB634DF   3BAE7666
3AAAA71B   3BD7246B
BBC12514   BC8B322E
BB5E1346   BBA61D8A
3992F1C0   BB43B60F
BB8F887C   BB18ABE6
3B4938D3   3BB0DCF5
BBBBE3F1   3BAA534E
3A4C445C   BA9ABA13
3B2EBB64   3B9E2ED1
3B71F5B5   3ACA347E
3B02B619   BB23940E
BC22779D   3BC2D09B
BB6A74AE   BC1C51D8
BA8BBEB8   3B86BEA0
BB857766   BC4CB9D1
BBF5525A   BB75C66B
3B106CEA   BB3E852E
BACA0B98   3B2A48FA
BB556FD1   3BF5DD90
BB48DFB6   3C2229B3
BACECAC4   3B46C3F6
3B3D9BC6   3BE686C1
3B3E477E   3A095C68
3AE169D4   BB51FE4B
BB2EE39F   BB9F9454
3B5399A8   3B110CF9
BBF0B25A   BB6CABA0
3B1C8779   364E6000
3AC076AF   BC504C2E
3AF27796   3AA4059C
BB93172C   BBA605EA
3B53523E   3AB93B78
BBE57E4F   3AEA5676
3B64745C   3BADE646
BB8E0A4A   3BC08C7B
BA11A2FE   BBA4E91A
3C2A076A   3C2FFC6A
BAB5F5FA   BB43E66A
3BBFFA05   BBA5BFBA
3C4276C3   BBAAF02E
B9778BD4   B81B044C
BC3BF686   BAD5302C
37886400   3AF276D0
BB940C42   3B012562
3B9CC26B   BB7243FB
BBD89ED5   BA0CD232
B9E9D6B4   BB55460A
BC1985F8   3B95EE54
3C2C3010   3B8DF31E
39F310F0   3B0EEC99
BA05D000   BAAB5A0C
BBD5C47A   BC2AC321
BB9E2C28   3ACA1DBC
3B141ADD   BBDFC8D8
BB477081   BB97873E
BBAC7D7C   B90AFF20
BBC16004   3A3F14CA
BC0586A2   3BC9F9B8
B9893C50   BB1DF9CC
3BB13590   3AEAE306
3BEEE2D7   3BE28036
3B546D34   3C1B041A
3B816DA5   B95ABFF0
BBD66B6E   3BC53680
BB577B9C   BB896965
3BD0A26E   3B335D1E
B93808C0   BB8A5D65
BA6A58A8   BAF12173
BB812CD0   3B94F1BE
BAF66EEB   3AD81648
3C0D1DDD   BA9888D8
BAEA24CE   BBE71BCC
3C41C068   BA8639D8
BBB8E835   3BE02DAD
BBEB3C9A   BBB679B7
BB432A22   BB85690C
BB298AF8   BB5FA544
BB77373E   3B58B0D4
3C21117C   3B702796
B99C8738   BB9F73D7
3AC19D8C   BB85035E
BA405730   BBE28110
BA460C5A   BBAD1592
BBB6EC95   BBE8DFE4
BA9C7896   3C31D7E4
3BAEBDFE   BB9AB2CD
3AFF1B83   BB6502A2
BBEF8B2C   3B04B0BC
BC4D8555   BB8866E7
38610A40   3AEAE2A6
3B58FC64   BB5E9DF0
3A7A217C   BBFB38EC
3BF3BF52   B9F89130
3BE14451   3BAFB144
3C0B55F8   BAD7C773
3BC97D14   3B594E5B
BBCC546C   3B1B892C
BB6E1DCA   3C0A3EDA
BBEF6F17   BB967313
3BDAA6AC   3A8E4912
3780CD80   3BECFFCF
3B3C2583   3A858D9C
3A40D32A   3B09B323
3B0ECF74   3B8ED8C8
BB3AB295   BC1414CF
BBA63A91   3B36EED6
3AF429E8   BB1C8E8A
BB5BBC13   34F49800
3B46AF89   3BD7CC11
BA037BB0   3B850024
BBC611E3   BC1CEB34
BBACE7B6   BC1CAC82
BB0E1745   3BDFDFD0
3C05F892   3B08346E
3B3C3488   3AE5C647
BC164FEA   BBD669A6
BB021C88   3BA2C5C2
BC06360E   3BC8223D
BBF25EB9   BA252C74
3A3022F8   3B0F47B1
3BE2279C   3B6E01F3
3B667E78   3B5BE5E4
3B4765DA   BBA5EFD7
3A3ECAA0   3B33AB77
